LAUS Code, State FIPS, County FIPS, County, State, Period, Labor Force, Employed, Unemployment Level, Unemployment Rate
CN2816300000000,28,163,Yazoo County, MS,Feb-18,9130,8665,465,5.1
CN2816300000000,28,163,Yazoo County, MS,Mar-18,9252,8783,469,5.1
CN2816300000000,28,163,Yazoo County, MS,Apr-18(p),9222,8775,447,4.8
CN4835700000000,48,357,Ochiltree County, TX,Mar-17,4585,4392,193,4.2
CN4835700000000,48,357,Ochiltree County, TX,Apr-17,4579,4406,173,3.8
CN4835700000000,48,357,Ochiltree County, TX,May-17,4556,4394,162,3.6
CN4835700000000,48,357,Ochiltree County, TX,Jun-17,4562,4395,167,3.7
CN4835700000000,48,357,Ochiltree County, TX,Jul-17,4603,4436,167,3.6
CN4835700000000,48,357,Ochiltree County, TX,Aug-17,4548,4382,166,3.6
CN4835700000000,48,357,Ochiltree County, TX,Sep-17,4508,4364,144,3.2
CN4835700000000,48,357,Ochiltree County, TX,Oct-17,4462,4332,130,2.9
CN4835700000000,48,357,Ochiltree County, TX,Nov-17,4400,4264,136,3.1
CN4835700000000,48,357,Ochiltree County, TX,Dec-17,4339,4210,129,3.0
CN4835700000000,48,357,Ochiltree County, TX,Jan-18,4353,4215,138,3.2
CN4835700000000,48,357,Ochiltree County, TX,Feb-18,4399,4257,142,3.2
CN4835700000000,48,357,Ochiltree County, TX,Mar-18,4414,4272,142,3.2
CN4835700000000,48,357,Ochiltree County, TX,Apr-18(p),4551,4427,124,2.7
CN5403700000000,54,037,Jefferson County, WV,Mar-17,28176,27268,908,3.2
CN5403700000000,54,037,Jefferson County, WV,Apr-17,28790,27991,799,2.8
CN5403700000000,54,037,Jefferson County, WV,May-17,28752,27956,796,2.8
CN5403700000000,54,037,Jefferson County, WV,Jun-17,29540,28552,988,3.3
CN5403700000000,54,037,Jefferson County, WV,Jul-17,29190,28279,911,3.1
CN5403700000000,54,037,Jefferson County, WV,Aug-17,28901,27912,989,3.4
CN5403700000000,54,037,Jefferson County, WV,Sep-17,28903,28028,875,3.0
CN5403700000000,54,037,Jefferson County, WV,Oct-17,28825,27975,850,2.9
CN5403700000000,54,037,Jefferson County, WV,Nov-17,28481,27608,873,3.1
CN5403700000000,54,037,Jefferson County, WV,Dec-17,28241,27391,850,3.0
CN5403700000000,54,037,Jefferson County, WV,Jan-18,28342,27412,930,3.3
CN5403700000000,54,037,Jefferson County, WV,Feb-18,28788,27632,1156,4.0
CN5403700000000,54,037,Jefferson County, WV,Mar-18,28586,27533,1053,3.7
CN5403700000000,54,037,Jefferson County, WV,Apr-18(p),28890,27897,993,3.4
CN4842100000000,48,421,Sherman County, TX,Mar-17,1345,1305,40,3.0
CN4842100000000,48,421,Sherman County, TX,Apr-17,1307,1272,35,2.7
CN4842100000000,48,421,Sherman County, TX,May-17,1337,1297,40,3.0
CN4842100000000,48,421,Sherman County, TX,Jun-17,1317,1269,48,3.6
CN4842100000000,48,421,Sherman County, TX,Jul-17,1257,1212,45,3.6
CN4842100000000,48,421,Sherman County, TX,Aug-17,1276,1235,41,3.2
CN4842100000000,48,421,Sherman County, TX,Sep-17,1273,1237,36,2.8
CN4842100000000,48,421,Sherman County, TX,Oct-17,1301,1267,34,2.6
CN4842100000000,48,421,Sherman County, TX,Nov-17,1268,1232,36,2.8
CN4842100000000,48,421,Sherman County, TX,Dec-17,1278,1243,35,2.7
CN4842100000000,48,421,Sherman County, TX,Jan-18,1249,1213,36,2.9
CN4842100000000,48,421,Sherman County, TX,Feb-18,1285,1246,39,3.0
CN4842100000000,48,421,Sherman County, TX,Mar-18,1360,1322,38,2.8
CN4842100000000,48,421,Sherman County, TX,Apr-18(p),1287,1255,32,2.5
CN0110500000000,01,105,Perry County, AL,Mar-17,3428,3140,288,8.4
CN0110500000000,01,105,Perry County, AL,Apr-17,3393,3146,247,7.3
CN0110500000000,01,105,Perry County, AL,May-17,3342,3111,231,6.9
CN0110500000000,01,105,Perry County, AL,Jun-17,3406,3073,333,9.8
CN0110500000000,01,105,Perry County, AL,Jul-17,3477,3111,366,10.5
CN0110500000000,01,105,Perry County, AL,Aug-17,3408,3135,273,8.0
CN0110500000000,01,105,Perry County, AL,Sep-17,3454,3232,222,6.4
CN0110500000000,01,105,Perry County, AL,Oct-17,3395,3192,203,6.0
CN0110500000000,01,105,Perry County, AL,Nov-17,3355,3147,208,6.2
CN0110500000000,01,105,Perry County, AL,Dec-17,3251,3058,193,5.9
CN0110500000000,01,105,Perry County, AL,Jan-18,3251,3035,216,6.6
CN0110500000000,01,105,Perry County, AL,Feb-18,3341,3127,214,6.4
CN0110500000000,01,105,Perry County, AL,Mar-18,3331,3123,208,6.2
CN0110500000000,01,105,Perry County, AL,Apr-18(p),3352,3164,188,5.6
CN1805500000000,18,055,Greene County, IN,Mar-17,13653,12953,700,5.1
CN1805500000000,18,055,Greene County, IN,Apr-17,13607,13051,556,4.1
CN1805500000000,18,055,Greene County, IN,May-17,13634,13052,582,4.3
CN1805500000000,18,055,Greene County, IN,Jun-17,13598,12966,632,4.6
CN1805500000000,18,055,Greene County, IN,Jul-17,13337,12681,656,4.9
CN1805500000000,18,055,Greene County, IN,Aug-17,13366,12700,666,5.0
CN1805500000000,18,055,Greene County, IN,Sep-17,13511,12949,562,4.2
CN1805500000000,18,055,Greene County, IN,Oct-17,13345,12827,518,3.9
CN1805500000000,18,055,Greene County, IN,Nov-17,13346,12801,545,4.1
CN1805500000000,18,055,Greene County, IN,Dec-17,13176,12656,520,3.9
CN1805500000000,18,055,Greene County, IN,Jan-18,13018,12355,663,5.1
CN1805500000000,18,055,Greene County, IN,Feb-18,13456,12769,687,5.1
CN1805500000000,18,055,Greene County, IN,Mar-18,13463,12864,599,4.4
CN1805500000000,18,055,Greene County, IN,Apr-18(p),13531,13026,505,3.7
CN2704300000000,27,043,Faribault County, MN,Mar-17,7146,6744,402,5.6
CN2704300000000,27,043,Faribault County, MN,Apr-17,7131,6822,309,4.3
CN2704300000000,27,043,Faribault County, MN,May-17,7131,6868,263,3.7
CN2704300000000,27,043,Faribault County, MN,Jun-17,7316,7036,280,3.8
CN2704300000000,27,043,Faribault County, MN,Jul-17,7231,6969,262,3.6
CN2704300000000,27,043,Faribault County, MN,Aug-17,7243,6964,279,3.9
CN2704300000000,27,043,Faribault County, MN,Sep-17,7129,6899,230,3.2
CN2704300000000,27,043,Faribault County, MN,Oct-17,7384,7190,194,2.6
CN2704300000000,27,043,Faribault County, MN,Nov-17,7330,7097,233,3.2
CN2704300000000,27,043,Faribault County, MN,Dec-17,7357,7051,306,4.2
CN2704300000000,27,043,Faribault County, MN,Jan-18,7335,6940,395,5.4
CN2704300000000,27,043,Faribault County, MN,Feb-18,7284,6912,372,5.1
CN2704300000000,27,043,Faribault County, MN,Mar-18,7300,6947,353,4.8
CN2704300000000,27,043,Faribault County, MN,Apr-18(p),7295,7004,291,4.0
CN1716500000000,17,165,Saline County, IL,Mar-17,9825,9222,603,6.1
CN1716500000000,17,165,Saline County, IL,Apr-17,9821,9298,523,5.3
CN1716500000000,17,165,Saline County, IL,May-17,9693,9118,575,5.9
CN1716500000000,17,165,Saline County, IL,Jun-17,9635,9022,613,6.4
CN1716500000000,17,165,Saline County, IL,Jul-17,9662,9026,636,6.6
CN1716500000000,17,165,Saline County, IL,Aug-17,9621,8957,664,6.9
CN1716500000000,17,165,Saline County, IL,Sep-17,9635,9034,601,6.2
CN1716500000000,17,165,Saline County, IL,Oct-17,9626,9068,558,5.8
CN1716500000000,17,165,Saline County, IL,Nov-17,9615,9044,571,5.9
CN1716500000000,17,165,Saline County, IL,Dec-17,9511,8942,569,6.0
CN1716500000000,17,165,Saline County, IL,Jan-18,9401,8811,590,6.3
CN1716500000000,17,165,Saline County, IL,Feb-18,9457,8893,564,6.0
CN1716500000000,17,165,Saline County, IL,Mar-18,9664,9076,588,6.1
CN1716500000000,17,165,Saline County, IL,Apr-18(p),9685,9173,512,5.3
CN2707900000000,27,079,Le Sueur County, MN,Mar-17,15966,14885,1081,6.8
CN2707900000000,27,079,Le Sueur County, MN,Apr-17,15817,15015,802,5.1
CN2707900000000,27,079,Le Sueur County, MN,May-17,15605,15063,542,3.5
CN2707900000000,27,079,Le Sueur County, MN,Jun-17,15660,15103,557,3.6
CN2707900000000,27,079,Le Sueur County, MN,Jul-17,15827,15275,552,3.5
CN2707900000000,27,079,Le Sueur County, MN,Aug-17,15703,15153,550,3.5
CN2707900000000,27,079,Le Sueur County, MN,Sep-17,15597,15142,455,2.9
CN2707900000000,27,079,Le Sueur County, MN,Oct-17,15668,15259,409,2.6
CN2707900000000,27,079,Le Sueur County, MN,Nov-17,15779,15182,597,3.8
CN2707900000000,27,079,Le Sueur County, MN,Dec-17,15986,15057,929,5.8
CN2707900000000,27,079,Le Sueur County, MN,Jan-18,16358,15106,1252,7.7
CN2707900000000,27,079,Le Sueur County, MN,Feb-18,16300,15199,1101,6.8
CN2707900000000,27,079,Le Sueur County, MN,Mar-18,16235,15173,1062,6.5
CN2707900000000,27,079,Le Sueur County, MN,Apr-18(p),16153,15286,867,5.4
CN4701500000000,47,015,Cannon County, TN,Mar-17,6175,5942,233,3.8
CN4701500000000,47,015,Cannon County, TN,Apr-17,6173,5977,196,3.2
CN4701500000000,47,015,Cannon County, TN,May-17,6216,5981,235,3.8
CN4701500000000,47,015,Cannon County, TN,Jun-17,6297,6044,253,4.0
CN4701500000000,47,015,Cannon County, TN,Jul-17,6331,6082,249,3.9
CN4701500000000,47,015,Cannon County, TN,Aug-17,6269,6043,226,3.6
CN4701500000000,47,015,Cannon County, TN,Sep-17,6310,6117,193,3.1
CN4701500000000,47,015,Cannon County, TN,Oct-17,6281,6100,181,2.9
CN4701500000000,47,015,Cannon County, TN,Nov-17,6265,6082,183,2.9
CN4701500000000,47,015,Cannon County, TN,Dec-17,6251,6076,175,2.8
CN4701500000000,47,015,Cannon County, TN,Jan-18,6231,6022,209,3.4
CN4701500000000,47,015,Cannon County, TN,Feb-18,6292,6107,185,2.9
CN4701500000000,47,015,Cannon County, TN,Mar-18,6311,6115,196,3.1
CN4701500000000,47,015,Cannon County, TN,Apr-18(p),6344,6184,160,2.5
CN3912900000000,39,129,Pickaway County, OH,Mar-17,26606,25305,1301,4.9
CN3912900000000,39,129,Pickaway County, OH,Apr-17,26483,25382,1101,4.2
CN3912900000000,39,129,Pickaway County, OH,May-17,26539,25472,1067,4.0
CN3912900000000,39,129,Pickaway County, OH,Jun-17,26814,25570,1244,4.6
CN3912900000000,39,129,Pickaway County, OH,Jul-17,26900,25659,1241,4.6
CN3912900000000,39,129,Pickaway County, OH,Aug-17,27010,25760,1250,4.6
CN3912900000000,39,129,Pickaway County, OH,Sep-17,26649,25538,1111,4.2
CN3912900000000,39,129,Pickaway County, OH,Oct-17,26581,25520,1061,4.0
CN3912900000000,39,129,Pickaway County, OH,Nov-17,26600,25529,1071,4.0
CN3912900000000,39,129,Pickaway County, OH,Dec-17,26550,25431,1119,4.2
CN3912900000000,39,129,Pickaway County, OH,Jan-18,26230,24938,1292,4.9
CN3912900000000,39,129,Pickaway County, OH,Feb-18,26635,25421,1214,4.6
CN3912900000000,39,129,Pickaway County, OH,Mar-18,26961,25837,1124,4.2
CN3912900000000,39,129,Pickaway County, OH,Apr-18(p),26767,25734,1033,3.9
CN3606700000000,36,067,Onondaga County, NY,Mar-17,221557,211172,10385,4.7
CN3606700000000,36,067,Onondaga County, NY,Apr-17,222036,212301,9735,4.4
CN3606700000000,36,067,Onondaga County, NY,May-17,221095,211194,9901,4.5
CN3606700000000,36,067,Onondaga County, NY,Jun-17,224187,213620,10567,4.7
CN3606700000000,36,067,Onondaga County, NY,Jul-17,224423,213646,10777,4.8
CN3606700000000,36,067,Onondaga County, NY,Aug-17,222352,211826,10526,4.7
CN3606700000000,36,067,Onondaga County, NY,Sep-17,223000,212534,10466,4.7
CN3606700000000,36,067,Onondaga County, NY,Oct-17,221580,211656,9924,4.5
CN3606700000000,36,067,Onondaga County, NY,Nov-17,220760,210528,10232,4.6
CN3606700000000,36,067,Onondaga County, NY,Dec-17,217999,207736,10263,4.7
CN3606700000000,36,067,Onondaga County, NY,Jan-18,218325,206699,11626,5.3
CN3606700000000,36,067,Onondaga County, NY,Feb-18,217754,205662,12092,5.6
CN3606700000000,36,067,Onondaga County, NY,Mar-18,217040,206133,10907,5.0
CN3606700000000,36,067,Onondaga County, NY,Apr-18(p),219304,209582,9722,4.4
CN3802700000000,38,027,Eddy County, ND,Mar-17,1302,1209,93,7.1
CN3802700000000,38,027,Eddy County, ND,Apr-17,1284,1215,69,5.4
CN3802700000000,38,027,Eddy County, ND,May-17,1277,1226,51,4.0
CN3802700000000,38,027,Eddy County, ND,Jun-17,1383,1326,57,4.1
CN3802700000000,38,027,Eddy County, ND,Jul-17,1307,1261,46,3.5
CN3802700000000,38,027,Eddy County, ND,Aug-17,1291,1247,44,3.4
CN3802700000000,38,027,Eddy County, ND,Sep-17,1316,1282,34,2.6
CN3802700000000,38,027,Eddy County, ND,Oct-17,1334,1298,36,2.7
CN3802700000000,38,027,Eddy County, ND,Nov-17,1300,1252,48,3.7
CN3802700000000,38,027,Eddy County, ND,Dec-17,1312,1260,52,4.0
CN3802700000000,38,027,Eddy County, ND,Jan-18,1263,1187,76,6.0
CN3802700000000,38,027,Eddy County, ND,Feb-18,1272,1177,95,7.5
CN3802700000000,38,027,Eddy County, ND,Mar-18,1290,1204,86,6.7
CN3802700000000,38,027,Eddy County, ND,Apr-18(p),1271,1195,76,6.0
CN0511700000000,05,117,Prairie County, AR,Mar-17,3710,3568,142,3.8
CN0511700000000,05,117,Prairie County, AR,Apr-17,3797,3669,128,3.4
CN0511700000000,05,117,Prairie County, AR,May-17,3825,3682,143,3.7
CN0511700000000,05,117,Prairie County, AR,Jun-17,3858,3703,155,4.0
CN0511700000000,05,117,Prairie County, AR,Jul-17,3686,3525,161,4.4
CN0511700000000,05,117,Prairie County, AR,Aug-17,3719,3568,151,4.1
CN0511700000000,05,117,Prairie County, AR,Sep-17,3665,3519,146,4.0
CN0511700000000,05,117,Prairie County, AR,Oct-17,3748,3619,129,3.4
CN0511700000000,05,117,Prairie County, AR,Nov-17,3719,3581,138,3.7
CN0511700000000,05,117,Prairie County, AR,Dec-17,3734,3554,180,4.8
CN0511700000000,05,117,Prairie County, AR,Jan-18,3607,3437,170,4.7
CN0511700000000,05,117,Prairie County, AR,Feb-18,3566,3404,162,4.5
CN0511700000000,05,117,Prairie County, AR,Mar-18,3585,3426,159,4.4
CN0511700000000,05,117,Prairie County, AR,Apr-18(p),3590,3461,129,3.6
CN3000300000000,30,003,Big Horn County, MT,Mar-17,5536,4740,796,14.4
CN3000300000000,30,003,Big Horn County, MT,Apr-17,5439,4656,783,14.4
CN3000300000000,30,003,Big Horn County, MT,May-17,5392,4655,737,13.7
CN3000300000000,30,003,Big Horn County, MT,Jun-17,5472,4623,849,15.5
CN3000300000000,30,003,Big Horn County, MT,Jul-17,5481,4731,750,13.7
CN3000300000000,30,003,Big Horn County, MT,Aug-17,5578,4787,791,14.2
CN3000300000000,30,003,Big Horn County, MT,Sep-17,5642,4940,702,12.4
CN3000300000000,30,003,Big Horn County, MT,Oct-17,5669,4934,735,13.0
CN3000300000000,30,003,Big Horn County, MT,Nov-17,5624,4902,722,12.8
CN3000300000000,30,003,Big Horn County, MT,Dec-17,5432,4816,616,11.3
CN3000300000000,30,003,Big Horn County, MT,Jan-18,5391,4753,638,11.8
CN3000300000000,30,003,Big Horn County, MT,Feb-18,5346,4700,646,12.1
CN3000300000000,30,003,Big Horn County, MT,Mar-18,5248,4647,601,11.5
CN3000300000000,30,003,Big Horn County, MT,Apr-18(p),5097,4613,484,9.5
CN3909100000000,39,091,Logan County, OH,Mar-17,23803,22806,997,4.2
CN3909100000000,39,091,Logan County, OH,Apr-17,23563,22692,871,3.7
CN3909100000000,39,091,Logan County, OH,May-17,23555,22676,879,3.7
CN3909100000000,39,091,Logan County, OH,Jun-17,23836,22811,1025,4.3
CN3909100000000,39,091,Logan County, OH,Jul-17,23580,22535,1045,4.4
CN3909100000000,39,091,Logan County, OH,Aug-17,23860,22862,998,4.2
CN3909100000000,39,091,Logan County, OH,Sep-17,23419,22513,906,3.9
CN3909100000000,39,091,Logan County, OH,Oct-17,23360,22513,847,3.6
CN3909100000000,39,091,Logan County, OH,Nov-17,23391,22535,856,3.7
CN3909100000000,39,091,Logan County, OH,Dec-17,23153,22247,906,3.9
CN3909100000000,39,091,Logan County, OH,Jan-18,22992,22061,931,4.0
CN3909100000000,39,091,Logan County, OH,Feb-18,23333,22455,878,3.8
CN3909100000000,39,091,Logan County, OH,Mar-18,23502,22715,787,3.3
CN3909100000000,39,091,Logan County, OH,Apr-18(p),23261,22502,759,3.3
CN5119700000000,51,197,Wythe County, VA,Mar-17,13807,12838,969,7.0
CN5119700000000,51,197,Wythe County, VA,Apr-17,13812,13190,622,4.5
CN5119700000000,51,197,Wythe County, VA,May-17,13687,13067,620,4.5
CN5119700000000,51,197,Wythe County, VA,Jun-17,13822,13140,682,4.9
CN5119700000000,51,197,Wythe County, VA,Jul-17,13663,12963,700,5.1
CN5119700000000,51,197,Wythe County, VA,Aug-17,13434,12730,704,5.2
CN5119700000000,51,197,Wythe County, VA,Sep-17,13632,13025,607,4.5
CN5119700000000,51,197,Wythe County, VA,Oct-17,13576,13022,554,4.1
CN5119700000000,51,197,Wythe County, VA,Nov-17,13531,12946,585,4.3
CN5119700000000,51,197,Wythe County, VA,Dec-17,13599,13037,562,4.1
CN5119700000000,51,197,Wythe County, VA,Jan-18,13371,12718,653,4.9
CN5119700000000,51,197,Wythe County, VA,Feb-18,13307,12724,583,4.4
CN5119700000000,51,197,Wythe County, VA,Mar-18,13322,12740,582,4.4
CN5119700000000,51,197,Wythe County, VA,Apr-18(p),13499,13021,478,3.5
CN3401500000000,34,015,Gloucester County, NJ,Mar-17,151756,144827,6929,4.6
CN3401500000000,34,015,Gloucester County, NJ,Apr-17,151275,144991,6284,4.2
CN3401500000000,34,015,Gloucester County, NJ,May-17,151079,144338,6741,4.5
CN3401500000000,34,015,Gloucester County, NJ,Jun-17,152191,144926,7265,4.8
CN3401500000000,34,015,Gloucester County, NJ,Jul-17,152020,143861,8159,5.4
CN3401500000000,34,015,Gloucester County, NJ,Aug-17,151156,143299,7857,5.2
CN3401500000000,34,015,Gloucester County, NJ,Sep-17,151446,144238,7208,4.8
CN3401500000000,34,015,Gloucester County, NJ,Oct-17,151455,144566,6889,4.5
CN3401500000000,34,015,Gloucester County, NJ,Nov-17,152009,145255,6754,4.4
CN3401500000000,34,015,Gloucester County, NJ,Dec-17,151009,144652,6357,4.2
CN3401500000000,34,015,Gloucester County, NJ,Jan-18,150504,143017,7487,5.0
CN3401500000000,34,015,Gloucester County, NJ,Feb-18,151515,144023,7492,4.9
CN3401500000000,34,015,Gloucester County, NJ,Mar-18,151288,144314,6974,4.6
CN3401500000000,34,015,Gloucester County, NJ,Apr-18(p),150494,144468,6026,4.0
CN0901300000000,09,013,Tolland County, CT,Mar-17,87099,83198,3901,4.5
CN0901300000000,09,013,Tolland County, CT,Apr-17,86558,83176,3382,3.9
CN0901300000000,09,013,Tolland County, CT,May-17,86911,83504,3407,3.9
CN0901300000000,09,013,Tolland County, CT,Jun-17,87374,83659,3715,4.3
CN0901300000000,09,013,Tolland County, CT,Jul-17,87426,83778,3648,4.2
CN0901300000000,09,013,Tolland County, CT,Aug-17,86051,82721,3330,3.9
CN0901300000000,09,013,Tolland County, CT,Sep-17,85959,82981,2978,3.5
CN0901300000000,09,013,Tolland County, CT,Oct-17,86196,83312,2884,3.3
CN0901300000000,09,013,Tolland County, CT,Nov-17,86157,83192,2965,3.4
CN0901300000000,09,013,Tolland County, CT,Dec-17,86102,83132,2970,3.4
CN0901300000000,09,013,Tolland County, CT,Jan-18,86226,82063,4163,4.8
CN0901300000000,09,013,Tolland County, CT,Feb-18,86351,82319,4032,4.7
CN0901300000000,09,013,Tolland County, CT,Mar-18,86510,82806,3704,4.3
CN0901300000000,09,013,Tolland County, CT,Apr-18(p),85446,82343,3103,3.6
CN5115500000000,51,155,Pulaski County, VA,Mar-17,16993,15648,1345,7.9
CN5115500000000,51,155,Pulaski County, VA,Apr-17,16454,15752,702,4.3
CN5115500000000,51,155,Pulaski County, VA,May-17,16180,15437,743,4.6
CN5115500000000,51,155,Pulaski County, VA,Jun-17,15866,15077,789,5.0
CN5115500000000,51,155,Pulaski County, VA,Jul-17,15914,15107,807,5.1
CN5115500000000,51,155,Pulaski County, VA,Aug-17,16192,15318,874,5.4
CN5115500000000,51,155,Pulaski County, VA,Sep-17,16352,15646,706,4.3
CN5115500000000,51,155,Pulaski County, VA,Oct-17,16139,15481,658,4.1
CN5115500000000,51,155,Pulaski County, VA,Nov-17,16067,15427,640,4.0
CN5115500000000,51,155,Pulaski County, VA,Dec-17,16025,15369,656,4.1
CN5115500000000,51,155,Pulaski County, VA,Jan-18,15510,14785,725,4.7
CN5115500000000,51,155,Pulaski County, VA,Feb-18,16239,15616,623,3.8
CN5115500000000,51,155,Pulaski County, VA,Mar-18,16312,15697,615,3.8
CN5115500000000,51,155,Pulaski County, VA,Apr-18(p),16343,15832,511,3.1
CN5603900000000,56,039,Teton County, WY,Mar-17,14666,14259,407,2.8
CN5603900000000,56,039,Teton County, WY,Apr-17,13905,13230,675,4.9
CN5603900000000,56,039,Teton County, WY,May-17,14681,14141,540,3.7
CN5603900000000,56,039,Teton County, WY,Jun-17,16935,16566,369,2.2
CN5603900000000,56,039,Teton County, WY,Jul-17,17884,17588,296,1.7
CN5603900000000,56,039,Teton County, WY,Aug-17,17660,17365,295,1.7
CN5603900000000,56,039,Teton County, WY,Sep-17,16235,15924,311,1.9
CN5603900000000,56,039,Teton County, WY,Oct-17,15182,14729,453,3.0
CN5603900000000,56,039,Teton County, WY,Nov-17,13842,13036,806,5.8
CN5603900000000,56,039,Teton County, WY,Dec-17,14928,14412,516,3.5
CN5603900000000,56,039,Teton County, WY,Jan-18,14926,14554,372,2.5
CN5603900000000,56,039,Teton County, WY,Feb-18,14872,14517,355,2.4
CN5603900000000,56,039,Teton County, WY,Mar-18,14759,14391,368,2.5
CN5603900000000,56,039,Teton County, WY,Apr-18(p),13944,13231,713,5.1
CN0807700000000,08,077,Mesa County, CO,Mar-17,72706,69589,3117,4.3
CN0807700000000,08,077,Mesa County, CO,Apr-17,72811,70110,2701,3.7
CN0807700000000,08,077,Mesa County, CO,May-17,73500,71025,2475,3.4
CN0807700000000,08,077,Mesa County, CO,Jun-17,73596,70679,2917,4.0
CN0807700000000,08,077,Mesa County, CO,Jul-17,74042,71148,2894,3.9
CN0807700000000,08,077,Mesa County, CO,Aug-17,74442,71676,2766,3.7
CN0807700000000,08,077,Mesa County, CO,Sep-17,75625,72998,2627,3.5
CN0807700000000,08,077,Mesa County, CO,Oct-17,75467,72893,2574,3.4
CN0807700000000,08,077,Mesa County, CO,Nov-17,75316,72612,2704,3.6
CN0807700000000,08,077,Mesa County, CO,Dec-17,74943,71891,3052,4.1
CN0807700000000,08,077,Mesa County, CO,Jan-18,73781,70236,3545,4.8
CN0807700000000,08,077,Mesa County, CO,Feb-18,74935,71453,3482,4.6
CN0807700000000,08,077,Mesa County, CO,Mar-18,74917,71935,2982,4.0
CN0807700000000,08,077,Mesa County, CO,Apr-18(p),75093,72606,2487,3.3
CN2921500000000,29,215,Texas County, MO,Mar-17,9420,8905,515,5.5
CN2921500000000,29,215,Texas County, MO,Apr-17,9610,9169,441,4.6
CN2921500000000,29,215,Texas County, MO,May-17,9481,9005,476,5.0
CN2921500000000,29,215,Texas County, MO,Jun-17,9490,9022,468,4.9
CN2921500000000,29,215,Texas County, MO,Jul-17,8813,8318,495,5.6
CN2921500000000,29,215,Texas County, MO,Aug-17,8811,8312,499,5.7
CN2921500000000,29,215,Texas County, MO,Sep-17,8981,8572,409,4.6
CN2921500000000,29,215,Texas County, MO,Oct-17,9254,8944,310,3.3
CN2921500000000,29,215,Texas County, MO,Nov-17,9184,8793,391,4.3
CN2921500000000,29,215,Texas County, MO,Dec-17,9097,8677,420,4.6
CN2921500000000,29,215,Texas County, MO,Jan-18,9162,8695,467,5.1
CN2921500000000,29,215,Texas County, MO,Feb-18,9125,8668,457,5.0
CN2921500000000,29,215,Texas County, MO,Mar-18,9102,8674,428,4.7
CN2921500000000,29,215,Texas County, MO,Apr-18(p),9221,8837,384,4.2
CN0108500000000,01,085,Lowndes County, AL,Mar-17,3765,3443,322,8.6
CN0108500000000,01,085,Lowndes County, AL,Apr-17,3730,3449,281,7.5
CN0108500000000,01,085,Lowndes County, AL,May-17,3707,3447,260,7.0
CN0108500000000,01,085,Lowndes County, AL,Jun-17,3766,3448,318,8.4
CN0108500000000,01,085,Lowndes County, AL,Jul-17,3808,3450,358,9.4
CN0108500000000,01,085,Lowndes County, AL,Aug-17,3726,3446,280,7.5
CN0108500000000,01,085,Lowndes County, AL,Sep-17,3740,3490,250,6.7
CN0108500000000,01,085,Lowndes County, AL,Oct-17,3746,3501,245,6.5
CN0108500000000,01,085,Lowndes County, AL,Nov-17,3717,3487,230,6.2
CN0108500000000,01,085,Lowndes County, AL,Dec-17,3683,3445,238,6.5
CN0108500000000,01,085,Lowndes County, AL,Jan-18,3672,3397,275,7.5
CN0108500000000,01,085,Lowndes County, AL,Feb-18,3711,3438,273,7.4
CN0108500000000,01,085,Lowndes County, AL,Mar-18,3696,3442,254,6.9
CN0108500000000,01,085,Lowndes County, AL,Apr-18(p),3707,3464,243,6.6
CN1203300000000,12,033,Escambia County, FL,Mar-17,143698,137705,5993,4.2
CN1203300000000,12,033,Escambia County, FL,Apr-17,144229,138565,5664,3.9
CN1203300000000,12,033,Escambia County, FL,May-17,145020,139264,5756,4.0
CN1203300000000,12,033,Escambia County, FL,Jun-17,146309,139918,6391,4.4
CN1203300000000,12,033,Escambia County, FL,Jul-17,146017,139697,6320,4.3
CN1203300000000,12,033,Escambia County, FL,Aug-17,145594,139487,6107,4.2
CN1203300000000,12,033,Escambia County, FL,Sep-17,149066,143407,5659,3.8
CN1203300000000,12,033,Escambia County, FL,Oct-17,146034,140562,5472,3.7
CN1203300000000,12,033,Escambia County, FL,Nov-17,144723,139155,5568,3.8
CN1203300000000,12,033,Escambia County, FL,Dec-17,143218,138000,5218,3.6
CN1203300000000,12,033,Escambia County, FL,Jan-18,144218,137855,6363,4.4
CN1203300000000,12,033,Escambia County, FL,Feb-18,144481,138915,5566,3.9
CN1203300000000,12,033,Escambia County, FL,Mar-18,145504,140025,5479,3.8
CN1203300000000,12,033,Escambia County, FL,Apr-18(p),145184,140259,4925,3.4
CN2102100000000,21,021,Boyle County, KY,Mar-17,12874,12144,730,5.7
CN2102100000000,21,021,Boyle County, KY,Apr-17,12905,12264,641,5.0
CN2102100000000,21,021,Boyle County, KY,May-17,12790,12138,652,5.1
CN2102100000000,21,021,Boyle County, KY,Jun-17,12981,12216,765,5.9
CN2102100000000,21,021,Boyle County, KY,Jul-17,12656,11943,713,5.6
CN2102100000000,21,021,Boyle County, KY,Aug-17,12601,11970,631,5.0
CN2102100000000,21,021,Boyle County, KY,Sep-17,12664,12115,549,4.3
CN2102100000000,21,021,Boyle County, KY,Oct-17,12600,12087,513,4.1
CN2102100000000,21,021,Boyle County, KY,Nov-17,12576,12080,496,3.9
CN2102100000000,21,021,Boyle County, KY,Dec-17,12558,12069,489,3.9
CN2102100000000,21,021,Boyle County, KY,Jan-18,12553,12024,529,4.2
CN2102100000000,21,021,Boyle County, KY,Feb-18,12568,11958,610,4.9
CN2102100000000,21,021,Boyle County, KY,Mar-18,12799,12217,582,4.5
